ID,Name,Update Email,Phone,Address,City,State,Website,License ID,Source Link
147,NOHO CC : DELIVERY,nohocompassionate44@gmail.com,818-902-2155,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/noho-cc-delivery-1
148,Good Tree,support59@goodtreedelivery.com,562-315-8955,"Sherman Oaks , Studio City, California","Sherman Oaks , Studio City",CA,www.goodtreedelivery.com,,https://weedmaps.com/deliveries/good-tree-123
149,The Grove Delivery,orders4@thegroveca.com,619-420-4420,"La Mesa, California",La Mesa,CA,www.thegroveca.com,,https://weedmaps.com/deliveries/the-grove-delivery-11
150,Dr. Greenthumb's Delivery - Northridge,dgtsylmardelivery6@gmail.com,818-966-6020,"Reseda, California",Reseda,CA,,,https://weedmaps.com/deliveries/dr-greenthumb-s-delivery-northridge
151,Budee,contact173@budee.org,925-684-6774,"Sherman Oaks / Studio City, California",Sherman Oaks / Studio City,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-68
152,GRASSDOOR,support65@grassdoor.com,747-666-8495,"Van Nuys, California",Van Nuys,CA,www.grassdoor.com,,https://weedmaps.com/deliveries/grassdoor-16
153,Ice Kream,Info3@icekreamshop.com,844-688-7339,"Sherman Oaks, California",Sherman Oaks,CA,www.icekreamshop.com,,https://weedmaps.com/deliveries/urban-treez-delivery
154,HHC - Healthy Herbal Care Delivery,hhccollective4203@gmail.com,818-453-8085,"Sherman Oaks, California",Sherman Oaks,CA,,,https://weedmaps.com/deliveries/hhc-healthy-herbal-care-delivery-1
155,Cali Xpress,99oz71@calixpress.org,415-295-6999,"Sherman Oaks, California",Sherman Oaks,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8974
156,CanEx Delivery,Info61@canexdelivery.com,310-574-2795,"La Mesa, California",La Mesa,CA,www.canexdelivery.com,,https://weedmaps.com/deliveries/canex-delivery-93
157,Cali Xpress,99oz72@calixpress.org,415-295-6999,"Van Nuys, California",Van Nuys,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8927
158,The Higher Path Delivery,info3@thehigherpath.com,818-385-1224,"Van Nuys, California",Van Nuys,CA,www.thehigherpath.com,,https://weedmaps.com/deliveries/the-higher-path-delivery
159,Emberz Delivery,emberzdelivery6@gmail.com,310-935-0063,"Sherman Oaks, California",Sherman Oaks,CA,,,https://weedmaps.com/deliveries/emberz-delivery-sherman-oaks
160,The Source - 5 Cities,contact1@thesourceslo.com,805-550-5092,"5 Cities, California",5 Cities,CA,www.thesourceslo.com,,https://weedmaps.com/deliveries/the-source-4
161,Good Tree,support60@goodtreedelivery.com,562-315-8955,"Van Nuys, California",Van Nuys,CA,www.goodtreedelivery.com,,https://weedmaps.com/deliveries/good-tree-127
162,Garden State Nectar,gardenstatenectar1@yahoo.com,805-610-1501,"5 Cities, California",5 Cities,CA,,,https://weedmaps.com/deliveries/garden-state-nectar-6
163,HHC - Healthy Herbal Care Delivery,hhccollective4204@gmail.com,818-453-8085,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/hhc-healthy-herbal-care-3
164,Confidential Biotherapy Delivery Inc,confidentialbiotherapy8051@gmail.com,805-702-1880,"5 Cities, California",5 Cities,CA,,,https://weedmaps.com/deliveries/confidential-biotherapy-delivery-inc-3
165,indacut,help1@indacutca.com,805-588-0652,"Arroyo Grande, California",Arroyo Grande,CA,www.indacutca.com,,https://weedmaps.com/deliveries/indacut-1
166,Cali Xpress,99oz73@calixpress.org,415-295-6999,"Reseda, California",Reseda,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8955
167,CropLand Health - 5 Cities,customer_service1@croplandhealth.com,805-319-2770,"Pismo Beach, California",Pismo Beach,CA,www.croplandhealth.com,,https://weedmaps.com/deliveries/cropland-health-6
168,Emjay Cannabis Delivery - Van Nuys,support41@heyemjay.com,415-853-6529,"Van Nuys, California",Van Nuys,CA,www.heyemjay.com,,https://weedmaps.com/deliveries/emjay-16
169,Calac Wellness,order1@CalacWellness.com,805-704-2780,"5 Cities, California",5 Cities,CA,www.CalacWellness.com,,https://weedmaps.com/deliveries/calac-wellness-4
170,H.A.I Holistic Alternative Inc.,info3@hai420.com,818-722-9333,"Van Nuys, California",Van Nuys,CA,www.hai420.com,,https://weedmaps.com/deliveries/h-a-i-holistic-alternative-inc-2
171,Terpy Van Winkle,terpyvanwinkle1@gmail.com,844-837-7989,"Shell Beach, California",Shell Beach,CA,,,https://weedmaps.com/deliveries/terpy-van-winkle
172,HCMA - NC Co-Op Delivery,hcmadelivery15@gmail.com,818-699-9333,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/get-weed-la-13
173,Royal Healing Delivery,royalhemporium1@gmail.com,850-867-8734,"Pismo Beach, California",Pismo Beach,CA,,,https://weedmaps.com/deliveries/royal-healing-delivery-4
174,Emjay - La Mesa,support42@heyemjay.com,415-853-6529,"La Mesa, California",La Mesa,CA,www.heyemjay.com,,https://weedmaps.com/deliveries/emjay-la-mesa
175,Erb Express,info1@erbexpress.com,213-590-4064,"5 Cities, California",5 Cities,CA,www.erbexpress.com,,https://weedmaps.com/deliveries/erb-express-5-cities
176,PAC LA - Van Nuys,paclanoho8@gmail.com,747-279-8867,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/pac-la-van-nuys
177,Papa Bear's Better Living Delivery,papabear1@papabearfarms.com,805-903-2013,"San Luis Obispo, California",San Luis Obispo,CA,www.papabearfarms.com,,https://weedmaps.com/deliveries/better-living-delivery-2
178,Amuse Cannabis Delivery [Sherman Oaks],help46@amuse.com,424-403-1847,"Sherman Oaks, California",Sherman Oaks,CA,www.amuse.com,,https://weedmaps.com/deliveries/amuse-cannabis-delivery-sherman-oaks
179,CropLand Health- San Luis Obispo,customer_service2@croplandhealth.com,805-319-2770,"San Luis Obispo, California",San Luis Obispo,CA,www.croplandhealth.com,,https://weedmaps.com/deliveries/cropland-health-7
180,Erb Express,info2@erbexpress.com,213-590-4064,"San Luis Obispo, California",San Luis Obispo,CA,www.erbexpress.com,,https://weedmaps.com/deliveries/mellow-2
181,GRASSDOOR,support66@grassdoor.com,747-666-8495,"Sherman Oaks, California",Sherman Oaks,CA,www.grassdoor.com,,https://weedmaps.com/deliveries/grassdoor-11
182,Garden State Nectar,gardenstatenectar2@yahoo.com,805-610-1501,"San Luis Obispo, California",San Luis Obispo,CA,,,https://weedmaps.com/deliveries/garden-state-nectar-7
183,PAC LA - Sun Valley / Sunland,paclanoho9@gmail.com,747-279-8867,"Sherman oaks, California",Sherman oaks,CA,,,https://weedmaps.com/deliveries/pac-la-sun-valley-sunland
184,Coastal Delivery SLO,slo1@coastaldispensary.com,805-476-3420,"San Luis Obispo, California",San Luis Obispo,CA,www.coastaldispensary.com,,https://weedmaps.com/deliveries/coastal-delivery-slo
185,iLYFTED - Van Nuys,compassionun6@gmail.com,888-420-5938,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/ilyfted-van-nuys
186,The Source,contact2@thesourceslo.com,805-550-5092,"San Luis Obispo, California",San Luis Obispo,CA,www.thesourceslo.com,,https://weedmaps.com/deliveries/the-source-slo
187,MMD,northhollywood48@mmdshops.com,818-980-6337,"Van Nuys, California",Van Nuys,CA,www.mmdshops.com,,https://weedmaps.com/deliveries/mmd-vannuys
188,indacut,help2@indacutca.com,805-588-0652,"San Luis Obispo, California",San Luis Obispo,CA,www.indacutca.com,,https://weedmaps.com/deliveries/indacut-2
189,iWeed,iweed0057@gmail.com,747-203-5085,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/iweed-425
190,Calac Wellness,order2@CalacWellness.com,805-704-2780,"San Luis Obispo, California",San Luis Obispo,CA,www.CalacWellness.com,,https://weedmaps.com/deliveries/calac-wellness-3
191,Rebud,montebello42@rebud.com,818-699-9900,"Northridge, California",Northridge,CA,www.rebud.com,,https://weedmaps.com/deliveries/golden-leaf-9
192,Bleu Diamond,bleudiamondorders1@gmail.com,805-310-1078,"San Luis Obispo, California",San Luis Obispo,CA,,,https://weedmaps.com/deliveries/bleu-diamond-3
193,Emberz Delivery,emberzdelivery7@gmail.com,310-935-0063,"Northridge, California",Northridge,CA,,,https://weedmaps.com/deliveries/emberz-delivery
194,Royal Healing Delivery,royalhemporium2@gmail.com,850-867-8734,"San Luis Obispo, California",San Luis Obispo,CA,,,https://weedmaps.com/deliveries/royal-healing-delivery-3
195,Herban Delivery,info30@herban.deliv,415-366-5828,"La Mesa, California",La Mesa,CA,www.herban.deliv,,https://weedmaps.com/deliveries/herban-delivery-31
196,Bleu Diamond,bleudiamondorders2@gmail.com,805-310-1078,"Santa Maria, California",Santa Maria,CA,,,https://weedmaps.com/deliveries/bleu-diamond
197,Calac Wellness,Order3@calacwellness.com,805-704-2780,"Santa Maria, California",Santa Maria,CA,www.calacwellness.com,,https://weedmaps.com/deliveries/calac-wellness
198,Flowers and Flavors,420fandf2@gmail.com,818-888-4846,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/flowers-and-flavors-5
199,The Source,contact3@thesourceslo.com,805-550-5092,"Morro Bay, California",Morro Bay,CA,www.thesourceslo.com,,https://weedmaps.com/deliveries/the-source-3
200,SUGARBUDZ,SugarbudzPacoima7@gmail.com,800-998-3062,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/sugarbudz-2
201,Confidential Biotherapy Delivery Inc,confidentialbiotherapy8052@gmail.com,805-702-1880,"Santa Maria, California",Santa Maria,CA,,,https://weedmaps.com/deliveries/confidential-biotherapy-delivery-inc-4
202,Speedy Weedy Delivery,questions12@myspeedyweedy.com,747-333-3331,"Northridge, California",Northridge,CA,www.myspeedyweedy.com,,https://weedmaps.com/deliveries/speedy-weedy-delivery-northridge
203,Garden State Nectar,gardenstatenectar3@yahoo.com,805-610-1501,"Morro Bay, California",Morro Bay,CA,,,https://weedmaps.com/deliveries/garden-state-nectar-2
204,Terpy Van Winkle,terpyvanwinkle2@gmail.com,844-837-7989,"Santa Maria, California",Santa Maria,CA,,,https://weedmaps.com/deliveries/terpie-van-winkle
205,Rebud,montebello43@rebud.com,818-699-9900,"Van Nuys, California",Van Nuys,CA,www.rebud.com,,https://weedmaps.com/deliveries/golden-leaf-6
206,Elevate Lompoc,delivery1@elevatelompoc.com,805-819-0077,"Santa Maria, California",Santa Maria,CA,www.elevatelompoc.com,,https://weedmaps.com/deliveries/elevate-lompoc-2
207,SUGARBUDZ,SugarbudzPacoima8@gmail.com,800-998-3062,"Woodland Hills, California",Woodland Hills,CA,,,https://weedmaps.com/deliveries/sugarbudz-10
208,indacut,help3@indacutca.com,805-588-0652,"Santa Maria, California",Santa Maria,CA,www.indacutca.com,,https://weedmaps.com/deliveries/in-da-cut-1
209,Ganjarunner,contact85@ganjarunner.com,201-649-7713,"Van Nuys, California",Van Nuys,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-27
210,Calac Wellness,order4@CalacWellness.com,805-704-2780,"Morro Bay, California",Morro Bay,CA,www.CalacWellness.com,,https://weedmaps.com/deliveries/calac-wellness-5
211,Budee,contact174@budee.org,925-684-6774,"Van Nuys, California",Van Nuys,CA,www.budee.org,,https://weedmaps.com/deliveries/budee-31d0eda5-2d66-4339-a834-861751665162
212,Erb Express,info3@erbexpress.com,213-590-4064,"Morro Bay / Los Osos, California",Morro Bay / Los Osos,CA,www.erbexpress.com,,https://weedmaps.com/deliveries/erb-express-morro-bay-los-osos
213,Flowers and Flavors,420fandf3@gmail.com,818-284-3982,"Northridge, California",Northridge,CA,,,https://weedmaps.com/deliveries/flowers-and-flavors-4
214,The Roots Dispensary,hello1@visittheroots.com,805-322-8032,"Santa Maria, California",Santa Maria,CA,www.visittheroots.com,,https://weedmaps.com/deliveries/the-roots-dispensary
215,Cali Xpress,99oz74@calixpress.org,415-295-6999,"La Mesa, California",La Mesa,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-8981
216,Papa Bear's Better Living Delivery,betterlivingslo@yahoo.com,805-903-2013,"Morro Bay, California",Morro Bay,CA,,,https://weedmaps.com/deliveries/better-living-delivery-3
217,HHC - Healthy Herbal Care Delivery,hhccollective4205@gmail.com,818-453-8085,"Woodland Hills, California",Woodland Hills,CA,,,https://weedmaps.com/deliveries/hhc-healthy-herbal-care-2
218,The Source,contact4@thesourceslo.com,805-550-5092,"Santa Maria, California",Santa Maria,CA,www.thesourceslo.com,,https://weedmaps.com/deliveries/the-source-9
219,Dr. Greenthumb's Delivery - Van Nuys,dgtsylmardelivery7@gmail.com,818-966-6020,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/dr-greenthumb-s-delivery-van-nuys
220,Cropland Health - Santa Maria,customer_service3@croplandhealth.com,805-319-2770,"Santa Maria, California",Santa Maria,CA,www.croplandhealth.com,,https://weedmaps.com/deliveries/cropland-health-3
221,iWeed,iweed0058@gmail.com,747-203-5085,"Sherman Oaks, California",Sherman Oaks,CA,,,https://weedmaps.com/deliveries/iweed-421
222,Royal Healing Delivery,royalhemporium3@gmail.com,850-628-5246,"Santa Maria, California",Santa Maria,CA,,,https://weedmaps.com/deliveries/royal-healing-delivery-1
223,PAC LA - Northridge,paclanoho10@gmail.com,747-279-8867,"Northridge, California",Northridge,CA,,,https://weedmaps.com/deliveries/pac-la-northridge
224,One Plant,david.salazar1@captorcapital.com,805-627-2363,"Santa Maria, California",Santa Maria,CA,www.captorcapital.com,,https://weedmaps.com/deliveries/one-plant-goleta-1
225,H.A.I Holistic Alternative Inc.,info4@hai420.com,818-722-9333,"Northridge, California",Northridge,CA,www.hai420.com,,https://weedmaps.com/deliveries/h-a-i-holistic-alternative-inc
226,Papa Bear's Better Living Delivery,papabear2@papabearfarms.com,805-903-2013,"Templeton, California",Templeton,CA,www.papabearfarms.com,,https://weedmaps.com/deliveries/better-living-delivery-4
227,Ganjarunner,contact86@ganjarunner.com,256-285-8605,"Reseda, California",Reseda,CA,www.ganjarunner.com,,https://weedmaps.com/deliveries/ganjarunner-57
228,Coastal Delivery - Paso Robles,slo2@coastaldispensary.com,805-476-3420,"Paso Robles, California",Paso Robles,CA,www.coastaldispensary.com,,https://weedmaps.com/deliveries/coastal-delivery-slo-2
229,Emberz Delivery,emberzdelivery8@gmail.com,310-935-0063,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/emberz-delivery-van-nuys
230,Dubs Green Garden - Paso Robles/Atascadero,Dubsgreengarden1@gmail.com,805-286-5987,"Paso Robles, California",Paso Robles,CA,,,https://weedmaps.com/deliveries/dubs-green-garden
231,The Source,contact5@thesourceslo.com,805-550-5092,"Paso Robles, California",Paso Robles,CA,www.thesourceslo.com,,https://weedmaps.com/deliveries/the-source-10
232,DNA Weed,dnaladelivery9@gmail.com,323-494-4115,"Van Nuys, California",Van Nuys,CA,,,https://weedmaps.com/deliveries/dna-weed-1
233,Confidential Biotherapy Delivery Inc,confidentialbiotherapy8053@gmail.com,805-702-1880,"Paso Robles, California",Paso Robles,CA,,,https://weedmaps.com/deliveries/confidential-biotherapy-delivery-inc-2
234,Cali Xpress,99oz75@calixpress.org,415-295-6999,"Woodland Hills, California",Woodland Hills,CA,www.calixpress.org,,https://weedmaps.com/deliveries/cali-xpress-9006
235,Garden State Nectar,gardenstatenectar4@yahoo.com,805-610-1501,"Templeton, California",Templeton,CA,,,https://weedmaps.com/deliveries/garden-state-nectar
236,March and Ash Delivery - La Mesa,info7@marchandash.com,619-314-7336,"La Mesa, California",La Mesa,CA,www.marchandash.com,,https://weedmaps.com/deliveries/march-and-ash-delivery-4
237,420 Strains Inc,products@420strains.net,805-420-4250,"Paso Robles, California",Paso Robles,CA,www.420strains.net,,https://weedmaps.com/deliveries/420-strains-inc
238,CropLand Health - Lompoc / Santa Ynez Valley,customer_service4@croplandhealth.com,805-319-2770,"Lompoc, California",Lompoc,CA,www.croplandhealth.com,,https://weedmaps.com/deliveries/cropland-collective-2
239,CropLand Health- Paso Robles/Atascadero,customer_service5@croplandhealth.com,805-319-2770,"Paso Robles, California",Paso Robles,CA,www.croplandhealth.com,,https://weedmaps.com/deliveries/cropland-health-8
240,Hazel Delivery,hazeldelivery8@gmail.com,818-929-1311,"Woodland Hills, California",Woodland Hills,CA,,,https://weedmaps.com/deliveries/hazel-woodland-hills
241,Calac Wellness,Order5@calacwellness.com,805-704-2780,"Paso Robles, California",Paso Robles,CA,www.calacwellness.com,,https://weedmaps.com/deliveries/calac-wellness-2
242,iWeed,iweed0059@gmail.com,747-203-5085,"Northridge, California",Northridge,CA,,,https://weedmaps.com/deliveries/iweed-422
243,Elevate Lompoc,delivery2@elevatelompoc.com,805-819-0077,"Lompoc, California",Lompoc,CA,www.elevatelompoc.com,,https://weedmaps.com/deliveries/elevate-lompoc-1
244,HHC - Healthy Herbal Care Delivery,hhccollective4206@gmail.com,818-453-8085,"Northridge, California",Northridge,CA,,,https://weedmaps.com/deliveries/hhc-healthy-herbal-care
245,One Plant Lompoc,david.salazar2@captorcapital.com,805-627-2363,"Lompoc, California",Lompoc,CA,www.captorcapital.com,,https://weedmaps.com/deliveries/one-plant-lompoc
246,H.A.I Holistic Alternative Inc.,info5@hai420.com,818-722-9333,"Woodland Hills, California",Woodland Hills,CA,www.hai420.com,,https://weedmaps.com/deliveries/h-a-i-holistic-alternative-inc-4
247,Royal Healing Delivery,royalhemporium4@gmail.com,850-628-5246,"Lompoc, California",Lompoc,CA,,,https://weedmaps.com/deliveries/royal-healing-delivery
248,GRASSDOOR,support67@grassdoor.com,747-666-8495,"North Hollywood, California",North Hollywood,CA,www.grassdoor.com,,https://weedmaps.com/deliveries/grassdoor-12
249,Dubs Green Garden - Morro Bay/Los Osos/Cayucos/ Cambria,Dubsgreengarden2@gmail.com,805-286-5987,"Los Osos, California",Los Osos,CA,,,https://weedmaps.com/deliveries/dubs-green-garden-2
250,Good Tree,support61@goodtreedelivery.com,562-315-8955,"Northridge, Chatsworth, Reseda, California","Northridge, Chatsworth, Reseda",CA,www.goodtreedelivery.com,,https://weedmaps.com/deliveries/good-tree-122
251,The Roots Dispensary,hello2@visittheroots.com,805-322-8032,"Lompoc, California",Lompoc,CA,www.visittheroots.com,,https://weedmaps.com/deliveries/the-roots-dispensary-1
252,The Artist Tree,info32@theartisttree.com,310-461-4134,"Sherman Oaks, California",Sherman Oaks,CA,www.theartisttree.com,,https://weedmaps.com/deliveries/the-artist-tree-2
253,Elevate Lompoc,delivery3@elevatelompoc.com,805-819-0077,"Buellton, California",Buellton,CA,www.elevatelompoc.com,,https://weedmaps.com/deliveries/elevate-lompoc
254,High Rise Delivers - Studio City,barcdelivery6@gmail.com,310-736-0497,"Studio City, California",Studio City,CA,,,https://weedmaps.com/deliveries/high-rise-delivers-studio-city
255,Royal Healing Delivery,royalhemporium5@gmail.com,850-628-5246,"Solvang, California",Solvang,CA,,,https://weedmaps.com/deliveries/royal-healing-delivery-2
